0.10101050953380764, -0.14618965284898877
0.3040498988702893, 0.017798009794205427
0.38398864114424214, 0.2097750990651548
0.43590626999503, 0.4202912044711411
0.4598481434513815, 0.6696703596971929
0.4870276120491326, 0.9726241049356759
0.4908053135150112, 1.268239474389702
0.48211086419178173, 1.5638826750218868
0.47340816736686975, 1.855830594431609
0.4850263131665997, 2.171752605587244
0.47946639341535047, 2.474779405631125
0.47231859556632116, 2.764876208268106
0.4620486386702396, 3.053132330533117
0.4548431189614348, 3.317362181376666
0.4507762553403154, 3.5908232708461583
0.4419911038130522, 3.845818401314318
0.4191211941652, 4.076825529336929
0.37439204659312963, 4.293100242968649
0.3312342902063392, 4.514914397615939
0.26318172010360286, 4.758955889381468
0.2029159998637624, 4.999284707009792
0.13328380597522482, 5.234091481659561
0.08081317914184183, 5.474402908235788
-0.12915123748825863, 5.70028458815068
-0.3316792603000067, 5.765404237899929
-0.5891068764030933, 5.680986855179071
-0.775219617120456, 5.417188404127955
-0.9084989269031212, 5.075670805759728
-0.9622105992748402, 4.759842731058598
-0.9441538421669975, 4.4678739327937365
-0.8824280838598497, 4.183198278304189
-0.7598181461216882, 3.935339733492583
-0.5951064669643529, 3.691082534380257
-0.47096223838161677, 3.432134677655995
-0.3654891151818447, 3.189857323653996
-0.2365853586816229, 2.9678518241271377
-0.09682618750957772, 2.7199550182558596
0.008585105591919273, 2.4499630774371326
0.09527169383363798, 2.1726223253645003
0.18977399409050122, 1.9045023792423308
0.2765100674587302, 1.6493333033286035
0.3523371359333396, 1.3960362197831273
0.4235448755789548, 1.1686165290884674
0.4963776032673195, 0.9707555924542248
0.6204394380911253, 0.6748549588955939
0.7508527947356924, 0.43067431915551424
0.892171045881696, 0.18277405016124249
1.0490629986161366, -0.07255156245082617
1.1935364045784809, -0.3038300280459225
1.3100505460752174, -0.4888548874296248
